test_number,input,symptoms,rank,medicine_name
532,のどが痛くて発熱があります,"発熱, のど, 痛",3,ヘパリーゼドリンクⅡ
533,腹痛と下痢があります,"腹痛, 下痢, 痛",1,太田漢方胃腸薬Ⅱ
533,腹痛と下痢があります,"腹痛, 下痢, 痛",2,太田漢方胃腸薬Ⅱ＜錠剤＞
533,腹痛と下痢があります,"腹痛, 下痢, 痛",3,大正胃腸薬Ｋ
534,便秘と腹痛があります,"腹痛, 便秘, 痛",1,太田漢方胃腸薬Ⅱ
534,便秘と腹痛があります,"腹痛, 便秘, 痛",2,太田漢方胃腸薬Ⅱ＜錠剤＞
534,便秘と腹痛があります,"腹痛, 便秘, 痛",3,大正胃腸薬Ｋ
535,吐き気とめまいがあります,"吐き気, めまい",1,アネロン「ニスキャップ」
535,吐き気とめまいがあります,"吐き気, めまい",2,エアミットサットＦ
535,吐き気とめまいがあります,"吐き気, めまい",3,センパアＰｒｏ
536,胸やけと胃もたれがあります,"胸, 胃, 胸やけ",1,太田漢方胃腸薬Ⅱ
536,胸やけと胃もたれがあります,"胸, 胃, 胸やけ",2,太田漢方胃腸薬Ⅱ＜錠剤＞
536,胸やけと胃もたれがあります,"胸, 胃, 胸やけ",3,大正胃腸薬Ｋ
537,かゆみと発疹があります,"かゆみ, かゆ, 発疹",1,レーバンＨ
537,かゆみと発疹があります,"かゆみ, かゆ, 発疹",2,スラジン
537,かゆみと発疹があります,"かゆみ, かゆ, 発疹",3,スラジンＡ
538,目の疲れと頭痛があります,"頭痛, 疲れ, 痛",1,大柴胡湯
538,目の疲れと頭痛があります,"頭痛, 疲れ, 痛",2,清風散
538,目の疲れと頭痛があります,"頭痛, 疲れ, 痛",3,ノーシンピュア《ピルケース》
539,関節痛と筋肉痛があります,"関節痛, 痛",1,ノーシンピュア《ピルケース》
539,関節痛と筋肉痛があります,"関節痛, 痛",2,オトナノーシンピュア
539,関節痛と筋肉痛があります,"関節痛, 痛",3,イブ
540,腰痛と肩こりがあります,"腰痛, 痛, 肩",1,雲仙散
540,腰痛と肩こりがあります,"腰痛, 痛, 肩",2,ノーシンピュア《ピルケース》
540,腰痛と肩こりがあります,"腰痛, 痛, 肩",3,オトナノーシンピュア
541,疲労感と不眠があります,"疲労, 不眠",1,ピュアＣホワイト
541,疲労感と不眠があります,"疲労, 不眠",2,ピュアナＣチュアブル錠
541,疲労感と不眠があります,"疲労, 不眠",3,ホワイピュアＥＸ
543,動悸と息切れがあります,"動悸, 息切れ",1,半夏厚朴湯
543,動悸と息切れがあります,"動悸, 息切れ",2,ラムールＱ
543,動悸と息切れがあります,"動悸, 息切れ",3,サイロ
544,めまいとふらつきがあります,めまい,1,半夏厚朴湯
544,めまいとふらつきがあります,めまい,2,奥田脳神経薬
544,めまいとふらつきがあります,めまい,3,アネロン「キャップ」
545,頭痛と吐き気があります,"頭痛, 吐き気, 痛",1,大柴胡湯
545,頭痛と吐き気があります,"頭痛, 吐き気, 痛",2,清風散
545,頭痛と吐き気があります,"頭痛, 吐き気, 痛",3,ノーシンピュア《ピルケース》
546,発熱と頭痛があります,"頭痛, 発熱, 痛",1,大柴胡湯
546,発熱と頭痛があります,"頭痛, 発熱, 痛",2,清風散
546,発熱と頭痛があります,"頭痛, 発熱, 痛",3,ノーシンピュア《ピルケース》
547,咳とのどの痛みがあります,"咳, のど, 痛",1,清風散
547,咳とのどの痛みがあります,"咳, のど, 痛",2,ウチダの麻黄加朮湯
547,咳とのどの痛みがあります,"咳, のど, 痛",3,カンゾウいけだや
548,いつもより頭痛がひどいです,"頭痛, 痛",1,大柴胡湯
548,いつもより頭痛がひどいです,"頭痛, 痛",2,清風散
548,いつもより頭痛がひどいです,"頭痛, 痛",3,ノーシンピュア《ピルケース》
549,いつもより発熱が高いです,"発熱, 熱",1,ハイゼリーロイヤル
549,いつもより発熱が高いです,"発熱, 熱",2,新ハイゼリーエースⅡ
549,いつもより発熱が高いです,"発熱, 熱",3,ヘパリーゼドリンクⅡ
550,いつもより咳が出ます,咳,1,清風散
550,いつもより咳が出ます,咳,2,ウチダの麻黄加朮湯
550,いつもより咳が出ます,咳,3,カンゾウいけだや
551,いつもより鼻水が出ます,"鼻水, 鼻",1,新エザック鼻炎Ｌ
551,いつもより鼻水が出ます,"鼻水, 鼻",2,新ビノック鼻炎用カプセル
551,いつもより鼻水が出ます,"鼻水, 鼻",3,フジビトール鼻炎薬Ｓ
552,いつもよりのどが痛いです,"のど, 痛",1,オトナノーシンピュア
552,いつもよりのどが痛いです,"のど, 痛",2,クミアイ新いたみどめカプセル
552,いつもよりのどが痛いです,"のど, 痛",3,プレミナスＩＰクイックａ
553,いつもより腹痛があります,"腹痛, 痛",1,太田漢方胃腸薬Ⅱ
553,いつもより腹痛があります,"腹痛, 痛",2,太田漢方胃腸薬Ⅱ＜錠剤＞
553,いつもより腹痛があります,"腹痛, 痛",3,大正胃腸薬Ｋ
554,いつもより下痢があります,"下痢, 下痢",1,高砂オウレン
554,いつもより下痢があります,"下痢, 下痢",2,高砂オウレン末
554,いつもより下痢があります,"下痢, 下痢",3,オウレンいけだや
555,いつもより便秘です,"便秘, 便秘",1,東洋漢方のセンナ顆粒Ｓ（分包）
555,いつもより便秘です,"便秘, 便秘",2,ミカサ浣腸Ｎ４０
555,いつもより便秘です,"便秘, 便秘",3,コトブキ浣腸４０
556,いつもよりめまいがします,めまい,1,半夏厚朴湯
556,いつもよりめまいがします,めまい,2,奥田脳神経薬
556,いつもよりめまいがします,めまい,3,アネロン「キャップ」
557,いつもより疲れます,疲れ,1,漢方ナイトミン
557,いつもより疲れます,疲れ,2,六君子湯
557,いつもより疲れます,疲れ,3,強表水散
558,いつもより不眠です,不眠,1,漢方ナイトミン
558,いつもより不眠です,不眠,2,バイグロミン
558,いつもより不眠です,不眠,3,ラムールＱ
559,いつもよりかゆみがあります,"かゆみ, かゆ",1,レーバンＨ
559,いつもよりかゆみがあります,"かゆみ, かゆ",2,スラジン
559,いつもよりかゆみがあります,"かゆみ, かゆ",3,スラジンＡ
560,いつもより関節痛があります,"関節痛, 痛",1,ノーシンピュア《ピルケース》
560,いつもより関節痛があります,"関節痛, 痛",2,オトナノーシンピュア
560,いつもより関節痛があります,"関節痛, 痛",3,イブ
561,いつもより腰痛があります,"腰痛, 痛",1,雲仙散
561,いつもより腰痛があります,"腰痛, 痛",2,ノーシンピュア《ピルケース》
561,いつもより腰痛があります,"腰痛, 痛",3,オトナノーシンピュア
562,いつもより動悸がします,動悸,1,半夏厚朴湯
562,いつもより動悸がします,動悸,2,ラムールＱ
562,いつもより動悸がします,動悸,3,サイロ
563,頭痛で仕事ができません,"頭痛, 痛",1,大柴胡湯
563,頭痛で仕事ができません,"頭痛, 痛",2,清風散
563,頭痛で仕事ができません,"頭痛, 痛",3,ノーシンピュア《ピルケース》
564,発熱で学校を休みました,"発熱, 熱",1,ハイゼリーロイヤル
564,発熱で学校を休みました,"発熱, 熱",2,新ハイゼリーエースⅡ
564,発熱で学校を休みました,"発熱, 熱",3,ヘパリーゼドリンクⅡ
565,咳で眠れません,咳,1,清風散
565,咳で眠れません,咳,2,ウチダの麻黄加朮湯
565,咳で眠れません,咳,3,カンゾウいけだや
566,鼻水で集中できません,"鼻水, 鼻",1,新エザック鼻炎Ｌ
566,鼻水で集中できません,"鼻水, 鼻",2,新ビノック鼻炎用カプセル
566,鼻水で集中できません,"鼻水, 鼻",3,フジビトール鼻炎薬Ｓ
567,のどが痛くて食事ができません,"のど, 痛",1,オトナノーシンピュア
567,のどが痛くて食事ができません,"のど, 痛",2,クミアイ新いたみどめカプセル
567,のどが痛くて食事ができません,"のど, 痛",3,プレミナスＩＰクイックａ
568,腹痛で動けません,"腹痛, 痛",1,太田漢方胃腸薬Ⅱ
568,腹痛で動けません,"腹痛, 痛",2,太田漢方胃腸薬Ⅱ＜錠剤＞
568,腹痛で動けません,"腹痛, 痛",3,大正胃腸薬Ｋ
569,下痢で外出できません,"下痢, 下痢",1,高砂オウレン
569,下痢で外出できません,"下痢, 下痢",2,高砂オウレン末
569,下痢で外出できません,"下痢, 下痢",3,オウレンいけだや
570,便秘でお腹が張って苦しいです,"便秘, お腹, 便秘",1,東洋漢方のセンナ顆粒Ｓ（分包）
570,便秘でお腹が張って苦しいです,"便秘, お腹, 便秘",2,ミカサ浣腸Ｎ４０
570,便秘でお腹が張って苦しいです,"便秘, お腹, 便秘",3,コトブキ浣腸４０
571,吐き気で食べられません,吐き気,1,アネロン「ニスキャップ」
571,吐き気で食べられません,吐き気,2,エアミットサットＦ
571,吐き気で食べられません,吐き気,3,センパアＰｒｏ
572,めまいで立っていられません,めまい,1,半夏厚朴湯
572,めまいで立っていられません,めまい,2,奥田脳神経薬
572,めまいで立っていられません,めまい,3,アネロン「キャップ」
573,かゆみで眠れません,"かゆみ, かゆ",1,レーバンＨ
573,かゆみで眠れません,"かゆみ, かゆ",2,スラジン
573,かゆみで眠れません,"かゆみ, かゆ",3,スラジンＡ
574,目の疲れでパソコンが使えません,"疲れ, 目",1,漢方ナイトミン
574,目の疲れでパソコンが使えません,"疲れ, 目",2,六君子湯
574,目の疲れでパソコンが使えません,"疲れ, 目",3,強表水散
575,関節痛で歩けません,"関節痛, 痛",1,ノーシンピュア《ピルケース》
575,関節痛で歩けません,"関節痛, 痛",2,オトナノーシンピュア
575,関節痛で歩けません,"関節痛, 痛",3,イブ
576,腰痛で座っていられません,"腰痛, 痛",1,雲仙散
576,腰痛で座っていられません,"腰痛, 痛",2,ノーシンピュア《ピルケース》
576,腰痛で座っていられません,"腰痛, 痛",3,オトナノーシンピュア
577,疲労感で何もできません,疲労,1,ピュアＣホワイト
577,疲労感で何もできません,疲労,2,ピュアナＣチュアブル錠
577,疲労感で何もできません,疲労,3,ホワイピュアＥＸ
578,頭痛の薬を探しています,"頭痛, 痛",1,大柴胡湯
578,頭痛の薬を探しています,"頭痛, 痛",2,清風散
578,頭痛の薬を探しています,"頭痛, 痛",3,ノーシンピュア《ピルケース》
579,発熱の薬を探しています,"発熱, 熱",1,ハイゼリーロイヤル
579,発熱の薬を探しています,"発熱, 熱",2,新ハイゼリーエースⅡ
579,発熱の薬を探しています,"発熱, 熱",3,ヘパリーゼドリンクⅡ
580,咳止めの薬を探しています,咳,1,清風散
580,咳止めの薬を探しています,咳,2,ウチダの麻黄加朮湯
580,咳止めの薬を探しています,咳,3,カンゾウいけだや
581,鼻水の薬を探しています,"鼻水, 鼻",1,新エザック鼻炎Ｌ
581,鼻水の薬を探しています,"鼻水, 鼻",2,新ビノック鼻炎用カプセル
581,鼻水の薬を探しています,"鼻水, 鼻",3,フジビトール鼻炎薬Ｓ
582,のどの痛みの薬を探しています,"のど, 痛",1,オトナノーシンピュア
582,のどの痛みの薬を探しています,"のど, 痛",2,クミアイ新いたみどめカプセル
582,のどの痛みの薬を探しています,"のど, 痛",3,プレミナスＩＰクイックａ
583,腹痛の薬を探しています,"腹痛, 痛",1,太田漢方胃腸薬Ⅱ
583,腹痛の薬を探しています,"腹痛, 痛",2,太田漢方胃腸薬Ⅱ＜錠剤＞
583,腹痛の薬を探しています,"腹痛, 痛",3,大正胃腸薬Ｋ
584,下痢止めの薬を探しています,"下痢, 下痢",1,高砂オウレン
584,下痢止めの薬を探しています,"下痢, 下痢",2,高砂オウレン末
584,下痢止めの薬を探しています,"下痢, 下痢",3,オウレンいけだや
585,便秘薬を探しています,"便秘, 便秘",1,東洋漢方のセンナ顆粒Ｓ（分包）
585,便秘薬を探しています,"便秘, 便秘",2,ミカサ浣腸Ｎ４０
585,便秘薬を探しています,"便秘, 便秘",3,コトブキ浣腸４０
586,吐き気止めの薬を探しています,吐き気,1,アネロン「ニスキャップ」
586,吐き気止めの薬を探しています,吐き気,2,エアミットサットＦ
586,吐き気止めの薬を探しています,吐き気,3,センパアＰｒｏ
587,めまいの薬を探しています,めまい,1,半夏厚朴湯
587,めまいの薬を探しています,めまい,2,奥田脳神経薬
587,めまいの薬を探しています,めまい,3,アネロン「キャップ」
588,かゆみ止めの薬を探しています,"かゆみ, かゆ",1,レーバンＨ
588,かゆみ止めの薬を探しています,"かゆみ, かゆ",2,スラジン
588,かゆみ止めの薬を探しています,"かゆみ, かゆ",3,スラジンＡ
589,目の疲れの薬を探しています,"疲れ, 目",1,漢方ナイトミン
589,目の疲れの薬を探しています,"疲れ, 目",2,六君子湯
589,目の疲れの薬を探しています,"疲れ, 目",3,強表水散
590,関節痛の薬を探しています,"関節痛, 痛",1,ノーシンピュア《ピルケース》
590,関節痛の薬を探しています,"関節痛, 痛",2,オトナノーシンピュア
590,関節痛の薬を探しています,"関節痛, 痛",3,イブ
591,腰痛の薬を探しています,"腰痛, 痛",1,雲仙散
591,腰痛の薬を探しています,"腰痛, 痛",2,ノーシンピュア《ピルケース》
591,腰痛の薬を探しています,"腰痛, 痛",3,オトナノーシンピュア
592,疲労回復の薬を探しています,疲労,1,ピュアＣホワイト
592,疲労回復の薬を探しています,疲労,2,ピュアナＣチュアブル錠
592,疲労回復の薬を探しています,疲労,3,ホワイピュアＥＸ
